"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1451064_a_at",3.37444042302767,5.09168497158877,7.42729252733689,8.62060661621856e-09,4.57409387056557e-06
"1423271_at",0.638175435766666,12.4614383028359,7.40893684042642,9.10843729605703e-09,4.77673988941242e-06
"1457404_at",2.23949228028114,7.39841976001867,7.39047406833187,9.62727691588729e-09,4.99080248486704e-06
"1436202_at",2.3143206783228,6.90205186877865,7.38082753105387,9.9101412808891e-09,5.07906002169749e-06
"1418280_at",2.68005724966332,7.87199258868108,7.37666710187711,1.00347153786694e-08,5.08254977555244e-06
"1424724_a_at",0.922495591276255,7.59852720036747,7.37311468823719,1.0142335642219e-08,5.08254977555244e-06
"1452472_at",-1.35454479731966,7.32974436534894,-7.36252936355495,1.04699837064334e-08,5.18908500158078e-06
"1419024_at",1.35018532806965,10.3387822406363,7.35273398402085,1.07827033368787e-08,5.2859859043105e-06
"1448873_at",-1.06198381069566,7.88539717251132,-7.33068090918836,1.15217430395333e-08,5.58754981533323e-06
"1430535_at",1.46470246368394,8.65105521051323,7.31303955467283,1.21496361437269e-08,5.82936957147051e-06
"1419254_at",1.72718916968973,5.88756293502308,7.28624010793989,1.31702937434938e-08,6.25256229605593e-06
"1451264_at",1.45604110203599,6.37200899207741,7.23948895494884,1.51626936375435e-08,7.09012840678848e-06
"1428411_at",-0.896766768636358,8.93692877087211,-7.23760799684435,1.52489402775655e-08,7.09012840678848e-06
"1427718_a_at",1.13331447483399,8.57737955660775,7.19984974123671,1.70890054192102e-08,7.86460442256939e-06
"1438657_x_at",0.70457953551033,13.2276655500818,7.1745286081654,1.84470655043802e-08,8.40384950821265e-06
"1418571_at",2.57577356389245,9.01912782798722,7.1530694238656,1.96830110847524e-08,8.87723482933417e-06
"1455899_x_at",2.6504964849432,9.34223814965956,7.04598531519706,2.72200464634877e-08,1.21549635202946e-05
"1418323_at",0.958274602754071,6.11736749859859,7.01731800960946,2.96928248283636e-08,1.31291773782748e-05
"1448529_at",1.70957033173981,7.35795621072623,7.01013222477812,3.03474132839594e-08,1.32883367623287e-05
"1418949_at",2.64073521324864,9.912255123313,6.9845592374964,3.27973638790459e-08,1.42230183491236e-05
"1438459_x_at",0.678230995559897,7.51565326987448,6.97788456934717,3.34690213163542e-08,1.43054182618718e-05
"1437606_at",2.08678227332297,5.49957843887509,6.97638571507374,3.36217453217979e-08,1.43054182618718e-05
"1417014_at",1.31931640404723,10.5450267843193,6.96738206811299,3.45540689938412e-08,1.45647015485162e-05
"1440220_at",-1.17926239867946,5.94681634613369,-6.94688593713089,3.67748574807121e-08,1.53572485855333e-05
"1456212_x_at",2.29266990632471,8.81600191343387,6.94092602981786,3.74472421763499e-08,1.54945694439959e-05
"1437647_at",-1.03045208463797,6.63828584954457,-6.92527589160846,3.92724790191064e-08,1.61020734203702e-05
"1437773_x_at",-0.696692736774569,10.2918970576622,-6.90538200707045,4.17227645648062e-08,1.69525982399759e-05
"1450957_a_at",0.872133493296062,12.6265520386619,6.87184608819353,4.62074192673307e-08,1.86071501462133e-05
"1423605_a_at",0.885139954849247,8.50160224196282,6.83681292389965,5.14124792101845e-08,2.05199488925534e-05
"1448325_at",1.3669552243605,8.84347455133893,6.83363596105657,5.1912783302935e-08,2.05378810504006e-05
"1437173_at",1.54523705872896,5.83751816801265,6.81550231451459,5.48638497273119e-08,2.15166477091434e-05
